Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
4/8/23 19:30,Brighton/ Fairfield,IA,USA,Teardrop,96 minutes,Black snake like objects in the sky,5/19/23,Yes
4/8/23 19:30,Brighton/Fairfield,IA,USA,Teardrop,96 minutes,Black snake like objects in the sky,4/9/23,Yes
4/8/23 18:45,Ocean Shores,New South Wales,Australia,Triangle,20 secinds,Large triangle non flashing lights silent moving fast,4/9/23,
4/8/23 09:30,Cayo Costa state park/ gulf of mexico,FL,USA,Rectangle,One hour plus,watched one row of lights coming off gulf which we thought to be an airplane without strobes. It was extremely slow and stopped.,5/19/23,Yes
4/8/23 05:39,Southampton,MA,USA,Light,3-5 minutes,Light was stationary and blinked at regular intervals. Not as high as a star. Met with second light.,4/9/23,
4/7/23 22:15,ST BRUNO DE MONTARVILLE,Quebec,Canada,Changing,1 hour,we saw an object in the shy that was at one point a little bit than an aircraft hat was passing then the object moved up and slowly i,5/19/23,
4/7/23 21:55,Bedford,VA,USA,Cube,2 min,Fast moving orbs of changing light appearing and disappearing in front of cars,4/9/23,
4/7/23 18:35,Scottsdale,AZ,USA,Unknown,20 minutes,"It looked segmented, very flashy, as it randomly had the sun flashing off of it. 2 segments aligned vertically.",4/9/23,Yes
4/7/23 08:40,St. Louis,MO,USA,Unknown,5 minutes,Saw 3 objects in aky lined up very bringth then dimmed and moved eventually,4/9/23,
4/7/23 08:40,St louis,MO,USA,Unknown,5 minutes,Saw 3 objects in aky lined up very bringth then dimmed and moved eventually,5/19/23,
4/7/23 06:02,WICHITA,KS,USA,Flash,2 seconds,High attitude large bright blue light flew across and above my car. Disappear in midair!,5/19/23,
4/7/23 02:45,Skowhegan,ME,USA,Triangle,About 1 min (1/2 min vid),"Built a high Tesla electromagnet device to attract ""glowing orb"" UFOs and succeeded",4/9/23,Yes
4/7/23 02:35,,CA,USA,Orb,10 minutes,"3 orbs of light, similar to stars or planets. They would glow bright and then fade. They were stationary and then would reposition.",4/9/23,
4/7/23 00:32,Lakeland,FL,USA,Flash,20 seconds.,"Bright red glow in the sky hovers, then performs an S shaped maneuver. Speeding up and slowing down. Video is only when it was stagnant",7/10/23,
4/7/23 00:30,Clinton,UT,USA,Triangle,5 minutes,Saw two slow moving black triangles high up in the sky.,5/19/23,
4/6/23 22:54,Lakemore,OH,USA,Circle,2 minutes and 39 seconds,Something in circular or conical shape giving of a blinking light while attempting to be unseen or cloaked by a cloud.,5/19/23,Yes
4/6/23 22:03,Steamboat,CO,USA,Other,,Took a photo of the moon,5/19/23,Yes
4/6/23 21:32,Pearl Harbor,HI,USA,Unknown,Seconds,"Watching fireworks, something hovers and Flys.",5/19/23,
4/6/23 21:23,Orem,null,USA,Circle,45 mins,Non-moving object that is blinking a green color,4/9/23,Yes
4/6/23 18:31,Waterbury,CT,USA,Other,Minute,"No sound. Hovered above neighbors house, then a straight line going ~300mph.looked like it was going slow but it moved fast.",5/19/23,Yes
4/6/23 18:20,Ventura,CA,USA,Formation,1 minute,Sparkling golden objects twirling in spiral formation,4/9/23,
4/6/23 17:30,Just east of Catalina Island,CA,USA,Other,3 Seconds,"Small orb with satellite like appendages, skinny barbs",4/9/23,
4/6/23 12:02,Rosario,Santa Fe Province,Argentina,Orb,,It was a red orb,5/19/23,
4/6/23 08:40,Newtown Square,PA,USA,Rectangle,10-20 minutes,"Long black tube shape, 30+ ft long, hovering and then moving away",5/19/23,Yes
4/6/23 02:45,Blanca,,USA,Light,45 minutes,Lights descending on mt Blanca from north north east,4/9/23,
4/5/23 22:40,Mclean,VA,USA,Triangle,5:00 minutes,I was out with friends when we see these 2 triangles just suddenly appear.,5/19/23,
4/5/23 20:57,accra,Greater Accra Region,Ghana,Cone,1 hour every 4 hours,i met these extra terrestrial beings in my ownhome . they cme in through the door,5/19/23,
4/5/23 04:14,Prosperity,,,Light,15 minutes atleast,Multiple lights appearing and then disappearing,4/9/23,Yes
4/5/23 01:45,Gallup,NM,USA,Light,,Lights in the distance,7/10/23,
4/4/23 21:17,Anaheim,,USA,Other,2 Minutes,S23 Ultra damn good phone camera looked up saw an interesting looking contrail took a pic wait that's not a contrail,4/9/23,Yes
4/4/23 21:00,Sherrills Ford,NC,USA,Unknown,10 minutes,Waiting to watch the ISS fly by we spotted an object traveling west with two blinking green lights...it stopped hovered and flew off,4/9/23,
4/4/23 20:53,Anderson,SC,USA,Rectangle,1 minute 5 seconds,Craft flew into the back yard,5/19/23,
4/4/23 07:20,Tel Aviv,,Israel,Orb,5 minutes,A bright orb appeared and moved from side to side.,4/9/23,
4/4/23 07:20,Tel Aviv,,Israel,Orb,2 minutes,A white light appeared 5 km away from my apartment and it started moving at incredible speeds and then it blinked out.,4/9/23,
4/4/23 02:50,New Martinsville,,,Formation,about 30 min,"White light formation, Multiple formations of differing number.",4/9/23,
4/3/23 23:00,Bartlesville,,USA,Orb,30 minutes,Went outside to look at the night sky.,4/9/23,
4/3/23 21:00,Bristol,,USA,Light,1 hour,Bright light,4/9/23,Yes
4/3/23 20:37,Daytona beach,,USA,Triangle,3 minutes,2 orange boomerang shaped objects going south to north in the sky,4/9/23,
4/3/23 12:04,Gloucester,MA,USA,Disk,2 minutes,Saucer shaped craft heading wedt,5/19/23,
4/3/23 11:45,Corvallis,,USA,Triangle,15 seconds,"Object Flying at high-rate of speed, no lights or sonic bomb.",4/9/23,
4/3/23 10:04,Ebbwvale,,Canada,Sphere,Seconds,Huge 100s of ft in the air as it was concealed by clouds on its course,4/9/23,
4/3/23 02:40,Colorado Springs,CO,USA,Disk,2:40 a. m. - 5:15 a. m.,There was one very very large ship or object with three small ones that appear to have lights on the bottom and along the side,7/10/23,
4/3/23 00:05,New York-Boulder,CO,USA,Circle,2 hours,"A large floating object in a sphere shape, and full of light traveling next to my plane for 2 hours.",5/19/23,Yes
4/2/23 23:35,Eugene,OR,USA,Cylinder,6 days,"I am scared,terrified",5/19/23,
4/2/23 22:00,Broomfield,CO,USA,Circle,10 minutes,"Bright oval light stationary position roughly over city of Boulder, CO",4/9/23,Yes
4/2/23 21:20,Madera,CA,USA,Light,~ 3-5 minutes,"At approximately 2120 hours on 4/2/23, I and another individual witnessed a barrage on unknown aerial phenomena in the sky over Madera.",4/9/23,
4/2/23 21:02,Atlantic Beach,NC,USA,Egg,A few seconds,"Thought at first I captured a shooting star, but realized they do not move up the sky.",7/29/23,Yes
4/2/23 20:00,West Hempstead NY,,USA,Changing,All Night Long,"Multiple Changing Shape Shifting, Diamond, Circle, Disk, Fireball, Cylinder, Flash, Formation, Light, Triangle UFO'S Space Crafts",5/19/23,
4/2/23 16:30,Fairforest,,,Cylinder,1 minute,"Two white cylindrical objects, no sound, no visible means of propulsion, and no wings.",5/19/23,Yes
4/2/23 15:00,Carbon Hill,AL,USA,Disk,Seen in photo after zoom,I was taking a photo of the outside and I decided to zoom in on the photo just being curious and thats when I spotted a disk.,5/19/23,Yes
4/2/23 14:32,Boston,,USA,Circle,1 minute,Silver ball smoothly drifting across sky,4/9/23,
4/2/23 14:30,Warsaw,MO,USA,Formation,5 seconds,"After seeing a helicopter & A10, a formation of about ten winged, but vertical, objects glided silently through the air over my cove",5/19/23,Yes
4/2/23 12:20,Hampden,MA,USA,Changing,3 minutes,This object flew South against a Westerly wind.,4/9/23,
4/2/23 07:12,Leslie,,USA,Disk,1 minute,Caught on cam,4/9/23,
4/2/23 00:05,Baltimore,MD,USA,Orb,2 minutes,Driving home from work and saw light orbs floating all around,4/9/23,
4/1/23 21:01,Phoenix,AZ,USA,Circle,one Hour,watched for hour-up to 25 objects-each object has 6 to 8 bright lights form circle-fast contentious Bright Flashing Multi color Haze,5/19/23,
4/1/23 21:00,New Hartford,,,Changing,1.5-2 hours,"We saw a large extremely bright object which was not too far above a hill/tree line west of our house. It moved strangely, and",5/19/23,Yes
4/1/23 20:20,Raleigh,NC,USA,Star,Its been occurring daily,A star that moves it appears daily but doesnt appear some nights also duplicates then just disappears,5/19/23,
4/1/23 19:30,Honolulu,HI,USA,Unknown,2-3mins,While standing on the Waikiki walkway which extends onto water around after sundown we saw 5 blue orbs.,5/19/23,Yes
4/1/23 04:50,Bakersfield,,USA,Circle,Aprox 20-30 seconds,"looked to the south to see LG yellow light from west to east 60 degree angle . and waited for impact. But no flash, sound, or impact",4/9/23,
4/1/23 04:20,Buckinghamshire,Buckinghamshire,United Kingdom,Circle,69 hours,shooting rainbow tractor beams,5/19/23,
4/1/23 03:15,Castle Dale,,,Light,5-10 minutes,Saw lights in the low horizon that appeared and disappeared.,4/9/23,
5/31/23 22:32,McAllen,TX,USA,Light,2 min,Light moving eradically,7/10/23,
5/31/23 22:05,Kettering,Northamptonshire,United Kingdom,Fireball,20 minutes,"Orange object resembling a Chinese lantern hovers in the sky, disappears then reappears several finger measurements away.",7/10/23,
5/31/23 21:46,LIBERTY TOWNSHIP,OH,USA,Changing,3 hours for days,"Looks like a space craft, second picture when it moved and can see an angelic figure",7/10/23,Yes
5/31/23 21:39,Victorville,CA,USA,Light,Over 20 mins of this occu,As I would look up more would appear out of thin air,7/10/23,
5/31/23 21:15,Bentonville,AR,USA,Circle,5 minutes,I saw a hovering orange light that barely moved.,7/10/23,
5/31/23 21:00,Manchester,TN,USA,Circle,3 mins,It was a light below the clouds no flashing no noise traveling at a high rate. It actually lit the base of the clouds as it traveled.,7/10/23,
5/31/23 18:00,"Oakenshaw, Low Moor, Wibsey",Bradford,United Kingdom,Cigar,Approx 2 minutes,At approx 1800hrs this evening myself and my partner witnessed a UFO going across the sky high above Oaken,7/29/23,
5/31/23 11:14,Plainfield,IL,USA,Formation,About 1 minute.,There was lights in the sky that became visible and invisible.,7/10/23,
5/31/23 03:00,Kitchener,ON,Canada,Light,3-4 minutes,A single star size light moved faster then a plane but slower then a comet moving in all directions with single camera like flash,7/10/23,
5/31/23 02:29,Rio tercero,Córdoba Province,Argentina,Light,Muy poco tiempo,I saw through the window a large ball of blue and white light that was flying at a low altitude.,7/10/23,
5/30/23 22:27,Romeo,MI,USA,Triangle,10 seconds,Two extremely large triangle objects moving in the air from southwest to northeast,7/10/23,
5/30/23 22:05,Coweta,OK,USA,Fireball,1 minute,Large bright red fireball/orb followed by large white orb,7/10/23,
5/30/23 22:04,Las vegas,NV,USA,Orb,Between 1min-1 1/2 minute,"Was outside & noticed a red/orange glow way above Luxor, as we were watching it it started to fade& disappear b4 photo taken",7/10/23,Yes
5/30/23 21:59,SAND SPRINGS,OK,USA,Orb,15 seconds,"Orangey red orb, not blinking, moving steady north/West to East. Vapor trail with it. No sound.",7/10/23,
5/30/23 21:57,Herington,KS,USA,Cigar,15 seconds,Appears to be controlled flight with non wavering light emitted. Missile possible but big full body,7/10/23,
5/30/23 21:55,Cassville,MO,USA,Fireball,1-2 mins,Bright red glowing ball moving slowly across the sky then as it got closer it has a stream of sparks behind it as long.,7/10/23,
5/30/23 21:55,Glenpool,OK,USA,Fireball,30 seconds,We saw a fireball,7/10/23,
5/30/23 21:52,broken arrow,OK,USA,Cube,only like 2 mins,small pink cube floating quickly across sky,7/10/23,
5/30/23 21:43,Las Vegas,NV,USA,Circle,5 - 10 seconds.,"Light moved like a balloon, and not a plane/ drone, and the light turned off after 5-10 seconds of view.",7/10/23,
5/30/23 21:42,St. James/Rolla,MO,USA,Changing,2 mins,Orange craft flying across sky with very faint trail.,7/10/23,
5/30/23 21:12,Lakewood,CO,USA,Orb,30-45 Seconds,Small glowing red orb moving over 3x faster than any plane Ive ever seen. In a perfectly straight line from North West to South East,7/10/23,
5/30/23 18:20,Morgantown,WV,USA,Orb,90 seconds,Metallic orb flew over our house - silently and at low altitude,7/10/23,
5/30/23 00:23,North Miami,FL,USA,Light,2-3 minutes,A strange light appeared out of no where and remained for about 2-3 minutes before disappearing.,7/10/23,
5/29/23 22:22,Roseville,CA,USA,Fireball,1 minute,Fireball Traveling Across Sky,7/10/23,
5/29/23 21:20,Springhill,FL,USA,Light,2 minutes,"A line of lights spaced equally apart in a line, moved quickly across the sky.",7/10/23,
5/29/23 21:00,Lake Havasu,AZ,USA,Light,1 minute,Circular light,7/10/23,
5/29/23 20:32,Palm Beach Gardens,FL,USA,Rectangle,5 seconds,I saw the object plummeting to earth extremely rapidly.,7/10/23,
5/29/23 18:08,New Lebanon,OH,USA,Unknown,30 seconds,We saw a very strange craft traveling west at a very high speed that appeared to have the main craft up top with a strange form under,7/10/23,Yes
5/29/23 17:30,Tyrone,GA,USA,Light,At least five minutes,Bright light slowly drifting southwest,7/10/23,
5/29/23 16:20,Wilmington,NC,USA,Changing,Appx 7 minutes,Floating like object; changing shapes but seemed to revert to the same shapes.,7/10/23,Yes
5/29/23 00:18,Montrose,MN,USA,Cube,20 seconds,It was blue white red.  It went by fast and it was unique,7/10/23,
5/28/23 23:30,Upper gullies in conception bay south,NF,Canada,Triangle,45-60 seconds,It was a triangle with bright white lights it stayed in place as I drove I slowed to a stop and it zoomed off really fast,7/10/23,
5/28/23 23:00,Atlanta,GA,USA,Orb,10 Minutes,Commercial flight crew observes burst of light during takeoff.,7/10/23,Yes
5/28/23 22:00,Volo,IL,USA,Circle,5 minutes,"White light moving across the sky south east a minute later a jet flew over to where it was. The jet left a vape trail, cool vape trail",7/10/23,
5/28/23 21:55,Fredericksburg,TX,USA,Circle,30 seconds,We were sharing outside the house when my sister-in-law looked at the sky and saw these lights (Starlink),7/10/23,
5/28/23 21:52,Negril,,Jamaica,Changing,10 minutes,"We were on the beach when we noticed a large orb behind the clouds moving around rapidly and with crazy, erratic maneuvers",7/10/23,
5/28/23 21:30,Sullivan,ME,USA,Changing,Several minutes,We saw some very strange activity over three day period,7/10/23,
5/28/23 21:27,Williamstown,VT,USA,Circle,Light spear moving,Object bright moving over head,7/10/23,Yes
5/28/23 21:00,Wilton,CT,USA,Changing,an hour and 45 min,Very bright light with a strong glow around it,7/10/23,Yes
5/28/23 20:25,College park,GA,USA,Unknown,3-4 minutes,While at work me and my coworker saw 2 ufos hovering in the sky. We first thought it was balloons but it wasnt balloons,7/10/23,Yes
5/28/23 16:00,Woodland,WA,USA,Circle,1 minute,Object - stationary/ moving viewed 2 times 20 - 30 minutes apart.,7/10/23,
5/28/23 14:24,Levittown,NY,USA,Light,5-10 minutes,Object spotted overhead very high and lit bright and dimming as it moved across the sky.,7/10/23,
5/28/23 12:45,Florham Park,NJ,USA,Circle,2 minutes,"As I was driving, I noticed a white circle or orb in the sky. The distance was about as high as a plane. It was hovering or moving slo",7/10/23,Yes
5/27/23 23:45,Boise,ID,USA,Formation,Approximately 30 seconds,"7 lights in a v shape moving west to east, totally silent",7/10/23,
5/27/23 23:10,Carter lake,IA,USA,Cube,5 minutes,I saw a UFO and bc watched it go through a slit in the sky.,7/10/23,
5/27/23 23:00,Silver Cliff,WI,USA,Unknown,15 mins,"Bright light at tree top level (60'), no visible craft.",7/10/23,
5/27/23 22:25,Clinton,NJ,USA,Light,2 mins,"Pulsating, silent white light traveling low and slow",7/10/23,
5/27/23 21:50,Weatherford,TX,USA,Unknown,Picture,Our game camera caught a strange picture with 2 weird things,7/10/23,Yes
5/27/23 21:45,Callicoon,NY,USA,Light,Between 7 and 20 seconds.,"A very fast-moving, consistently bright light that traveled from the NE horizon to the SW horizon in about 10 seconds with no sound.",7/10/23,
5/27/23 21:38,Wayne,NJ,USA,Circle,2 minutes,"I was on the side of my friends house and looked up and saw a very strange object/light through the trees, relatively high in the sky",7/10/23,Yes
5/27/23 21:30,Griswold,CT,USA,Light,2 secs,Bright light soaring through sky,7/10/23,
5/27/23 21:20,Washingtonville,NY,USA,Cone,10 seconds,"Very fast constant speed traveling from S to N with continuous illumination, no flashing. Not a meteorite.",7/10/23,
5/27/23 21:02,Death valley national park,CA,USA,Orb,3 minutes,A string of lights appeared out of the sky and none of us could actually get a picture of it,7/10/23,
5/27/23 21:00,Ruidoso,NM,USA,Star,2-3 minutes,Two separate pairs of initially stationary star-like objects moving away from one another,7/10/23,
5/27/23 20:45,Lake Havasu,AZ,USA,Formation,10 seconds,"I was taking our boat out from the marina , then one of my guests and her husband pointed at the sky ,and 5 bluedots ,perfect formation",7/10/23,
5/27/23 20:34,Highlands,NC,USA,Triangle,?,Saw anomaly on iPad Pro. Enlarged and saw triangular object,7/10/23,Yes
5/27/23 20:30,Elgin,IL,USA,Other,about 3 or 4 seconds,A bright circle of light,7/10/23,
5/27/23 20:21,Huntsville,AL,USA,Orb,Not sure-,3 orbs of light in the sky over downtown,7/10/23,Yes
5/27/23 14:30,Edmond,OK,USA,Circle,,"We were driving home and I looked up and saw a dot of light in the sky, and it was moving and changing speed.",7/10/23,
5/27/23 09:35,PANAMA CITY BEACH,FL,USA,Orb,Don't know,It was a line in the sky moving super fast and disappeared slowly,7/10/23,
5/27/23 03:20,Barrington,NH,USA,Light,20 seconds,"Date is approximate, within a few days. Two bright lights within a few seconds, first along big dipper handle, then perpendicular.",7/10/23,
5/27/23 01:19,"Tobay Beach, Massapequa, Town of Oyster Bay",NY,USA,Light,Approx. 8 seconds,"Cigar-shaped orange light shot up into the clear night sky, gradually brightening and then fading after a few seconds.",7/10/23,Yes
5/26/23 23:00,Allendale,MI,USA,Light,10 sec,Bright white light appeared overhead in clear skies erratic movement then turned off,7/10/23,
5/26/23 22:10,Nicholasville,KY,USA,Light,3 minutes,It looked like 30 high altitude or satellite lights in lockstep headed toward the east,7/10/23,
5/26/23 22:03,Streamwood,IL,USA,Fireball,few seconds red flash,"Red Streak (like meteor)w/wide hazy birth, aprx 65-70 Degrz overhead (SW to NE) Crosses path of ISS coming up from NW headed E",7/10/23,
5/26/23 22:00,Edison,NJ,USA,Cylinder,20 minutes,Slo moving brilliant light nighttime near major hiway,7/10/23,
5/26/23 21:55,Yakima,WA,USA,Circle,1 - 4 minutes,Orange Light Moving Across Sky & Other Experiences,7/10/23,
5/26/23 21:35,Wesley Chapel,FL,USA,Sphere,1 minute,Green and blue flashing ball of light falling from the sky.,7/10/23,
5/26/23 21:20,Hueytown,AL,USA,Other,Maybe 2 minutes,10-15 lights in a straight line headed southeast,7/10/23,
5/26/23 20:00,VALLEJO,CA,USA,Rectangle,20 seconds,"The picture is from a video, we seen the large rectangle object gently crossing the sky, planes don't fly at that low of an elevation",7/10/23,Yes
5/26/23 19:30,San Francisco,CA,USA,Orb,Five minutes,Black dots moving as a group over SF Bay.,7/10/23,
5/26/23 19:25,Edirne Merkez,Edirne Province,Turkey,Light,22sn,More than ten luminous objects,7/10/23,
5/26/23 18:45,Detroit,MI,USA,Circle,10 minutes,It was about 25 to 30 white dots in the sky. It look like stars was out in the day time.,7/10/23,Yes
5/26/23 16:50,Watsonville,CA,USA,Sphere,30 minutes,White or shiny ball or disc in direction of moon moving slowly east,7/10/23,
5/26/23 15:10,Seattle,WA,USA,Oval,25 seconds,"East heading away from Seattle, quarter Mile above land.",7/10/23,Yes
5/26/23 12:30,Bradenton,FL,USA,Unknown,Ten minutes or longer,There were 50 or more metallic objects that were small and high near the cloud and moved in an odd formation together,7/10/23,Yes
5/26/23 10:23,Henderson,NV,USA,Circle,10 Minutes,Observed a round metallic object with bright flashing red light (like a welder's torch) 3-5 miles away with two white orbs.,7/10/23,
5/26/23 00:05,phoenix,AZ,USA,Circle,5 minutes,Green and red flying object while looking west from my kitchen window making odd moves,7/10/23,
5/25/23 23:30,Mosinee,WI,USA,Light,2 minutes,Brightest Light in Night Sky Flies and Fades,7/10/23,
5/25/23 22:43,Taunton,Somerset,United Kingdom,Circle,About 3 to 4 minutes,"It was going too fast for a plane, not fast enough to be a shouting star, no flashing was like a solid white light",7/10/23,
5/25/23 22:18,Laconia,NH,USA,Light,About 5 mins or so,Large as bright as Venus and moving fairly quickly then the light turned off,7/10/23,Yes
5/25/23 22:00,Lethbridge,AB,Canada,Light,10 minutes,4 lights moving around erratically,7/29/23,
5/25/23 21:40,Bloomsburg,PA,USA,Orb,2-3 mins,No noise no flashing lights very bright disappears,7/10/23,
5/25/23 19:56,Hope,ID,USA,Cigar,10 seconds,"A cigar shaped very illuminated yellow white and iridescent light ship traveling rapidly to the south west, coming out of the north.",7/10/23,Yes
5/25/23 19:26,Liberty,UT,USA,Cigar,1 second,I was recording lightning and played it back and saw something fly through the lightning as it flashed,7/10/23,Yes
5/25/23 16:38,Shrewsbury,PA,USA,Sphere,20 seconds,Sphere seen stationary then departed at a high speed. (unknown height or distance),7/29/23,Yes
5/24/23 21:49,Mansfield,OH,USA,Light,3 1/2 hrs,Seen bright light in the sky due north west,7/10/23,Yes
5/24/23 21:30,Ramsgate,Kent,United Kingdon,Orb,5 to10 seconds,A ball of light flying in a straight line from north to south on the east side of the moon no trail and then slowly blinking out.,7/10/23,
5/24/23 20:30,Enderby,BC,Canada,Orb,2-4 mins,Saw large white orb slowing landing on other side of mountain,7/10/23,
5/24/23 17:25,Wesley Chapel,FL,USA,Flash,5 minutes,Multiple pulsating lights trailing each,7/10/23,
5/24/23 09:06,Portland,OR,USA,Cigar,30 seconds,"Walking dog, looked up and saw object drifting, then noticed secondary object drifting in opposing direction.",7/10/23,Yes
5/23/23 22:31,Canton,OH,USA,Circle,3 minutes+ to pass,"Ball of light passsed from south to north, following I-77.",7/10/23,Yes
5/23/23 21:15,Florence,SC,USA,Changing,3 minutes 25 seconds,Videoed a bright object changing colors and shapes and moving faster than man has accomplished,7/10/23,
5/23/23 19:00,Winchester,KY,USA,Unknown,2 minutes,sSaw the object in the sky so I took a picture of it,7/10/23,Yes
5/23/23 08:42,Andover,MA,USA,Cylinder,10 minutes (I drove away),Saw black cylinder that folded in half. It was mid air with nothing around it,7/10/23,
5/22/23 21:59,Buffalo,NY,USA,Other,10-15 seconds,"I witnessed these 2 ships or planes traveling at unbelievable high speeds with instant 180 and 90 degrees turns . Unrealistic,but I saw",7/10/23,Yes
5/22/23 21:29,Dulles,WV,USA,Light,1 minute,Observed an erratic moving light in the sky shaped like an elongated oval over Dulles Airport,7/29/23,
5/22/23 20:24,Jordan,MN,USA,Sphere,5min,"Saw a black sphere glide of into the horizon, then saw 2 more glide off to same spot.",7/10/23,Yes
5/22/23 19:40,Kelseyville,CA,USA,Cigar,15 Seconds,Cigar shaped craft in the southern sky,7/10/23,Yes
5/22/23 18:51,Kolkata,West Bengal,India,Rectangle,1 minute,I was taking a picture of moon and when I looked at the picture i was shocked.,7/10/23,Yes
5/22/23 14:00,Kent,WA,USA,Star,5 minutes,5 Black star shaped objects,7/10/23,
5/22/23 04:50,Westport,MA,USA,Egg,Less than 3 min,Was not loud almost an eerie silent radio got very static had am channel on for weather sky lit up bright white very quickly,7/29/23,
5/22/23 04:30,Las Tricias,Canary Islands,Spain,Light,10 to 15 seconds,3 lights blinking and moving before disappearing,7/10/23,
5/22/23 03:20,wild rose,WI,USA,Triangle,5 seconds,"Triangular. it was moving fast, but i belive it may not have been in the atmosphere. it was three lights and they were not bright",7/10/23,
5/22/23 00:30,,Powys,United Kingdom,Light,approx. 10 seconds,"A light moving south across the sky, then it faded and was gone.",7/10/23,
5/21/23 23:00,Sedalia,MO,USA,Light,15 minutes,Very bright light in the west,7/10/23,
5/21/23 22:30,Sea isle city,NJ,USA,Circle,3 minutes,2 sphere like a balls of red fire.,7/10/23,
5/21/23 21:18,Rockwood,ME,USA,Circle,few seconds,Taking picture of Venus and Crescent moon,7/10/23,Yes
5/21/23 20:30,Palmdale,CA,USA,Other,20 minutes,Largest object looked like a square with lights in a circle around the square,7/10/23,
5/21/23 20:07,Tucson,AZ,USA,Orb,1 hour,Multiple orbs some white and some in other colors flashing not like aircraft.,7/10/23,
5/21/23 19:30,Milwaukee,WI,USA,Disk,Still able to see,Numerous craft zipping in an out of clouds appear to have invisibility capabilities,7/10/23,
5/21/23 18:54,Barstoe,CA,USA,Light,3 minutes,Slow moving light moving west to east.,7/10/23,
5/21/23 18:16,Pendacola,FL,USA,Formation,About a minute,Self guiding for sure -continuous small correction due south,7/10/23,
5/21/23 12:50,Sydney,,Australia,Sphere,8-10 seconds,Metallic spherical object travelling in straight line over head in the direction of the military base,7/10/23,
5/21/23 10:02,Panama City Beach,FL,USA,Triangle,2 Minutes,Low flying Triangle/V Silent six amber lights,7/10/23,
5/21/23 07:26,Hickory Flat,GA,USA,Oval,2 minutes,Oval shaped UFO sighted with a military type aircraft chasing it.,7/10/23,Yes
5/21/23 01:15,Crossing the Irish sea from Belfast to Liverpool,Belfast district,United Kingdom,Light,10 minutes,"I looked out of window and saw a shooting star, but then about a minute later it came back from the same direction it went in",7/10/23,
5/21/23 00:44,Sartell,MN,USA,Orb,30,Fiery object which hovered,7/10/23,
5/21/23 00:00,Fargo,ND,USA,Light,30 seconds to 1 minute,Was explaining another ufo story of a light like a plane but no flashing lights. And how it disappeared before i could record it.,7/10/23,
5/20/23 22:15,Ruckersville,VA,USA,Formation,45 seconds,Group of 3 orb-like objects moving together at inexplicable speeds,7/10/23,
5/20/23 22:08,Round Mountain,CA,USA,Cigar,About 1 to 2 minutes,Bright and dimmer lights moving in sequence then disappeared and after they were gone random blinking lights in various parts of sky,7/10/23,
5/20/23 21:44,Pine Bluff,AR,USA,Orb,12 seconds,"Low, flying, slow, moving orb noticed flying across the sky and disappears 12 seconds later above tree line",7/10/23,
5/20/23 21:24,,Hawke,New Zealand,Orb,2- 3 seconds,Eastern sky camera recorded Orb during rain event at night.,7/10/23,
5/20/23 20:50,Becket,MA,USA,Other,1 min,Satellite sky,7/10/23,
5/20/23 16:30,Orange,CA,USA,Changing,1 spot 10min n sky 25min,"A white stationary for 10mins, shape-changing-object. Possible balloon. Between fast moving clouds. Flew North slower the clouds 12mins",7/10/23,
5/20/23 11:35,Haslet,TX,USA,Triangle,7 seconds,Object passing above airport,7/10/23,
5/20/23 10:00,Seattle,WA,USA,Oval,5 seconds,Oval by space needle,7/10/23,
5/19/23 23:21,Redfield,AR,USA,Triangle,,Huge spaceship floating over the car.,7/10/23,
5/19/23 22:30,Perham,MN,USA,Sphere,1 minute,Floating across low in the sky in an east straight line.,7/10/23,Yes
5/19/23 22:15,Watsonville,CA,USA,Circle,Still happening,Saw 3 bright equidistant lights above 1 very bright larger light stayed fixed for 20 minutes plus,7/10/23,
5/19/23 21:50,Bowdoinham,ME,USA,Formation,50-60 seconds,Saw what I assumed was a formation of aircraft lit up flying West to East,7/10/23,
5/19/23 21:45,Eugene,OR,USA,Circle,Over an hour,Huge bright light in the sky that didnt move,7/10/23,
5/19/23 21:13,Ukiah,CA,USA,Circle,Maybe 45 seconds,Seen a bright light orb,7/10/23,
5/19/23 21:00,Plainfield,IN,USA,Other,Oct. 12 2021 9:00pm,I just received a new iPhone .after set up I went outside my front door to test the camera. I saw something in the screen and looked up,7/10/23,Yes
5/19/23 20:49,Katy,TX,USA,Light,20 minutes,"A bright light appeared and just stayed there, was visible for about 20 minutes.",7/10/23,Yes
5/19/23 19:58,Boulder,CO,USA,Triangle,10 minutes,I saw a cone shape with 4 circular objects below it floating North,7/10/23,Yes
5/19/23 14:45,Walpole,NH,USA,Triangle,15-30 seconds,2 jets chasing 1 triangular shaped aircraft.,7/10/23,
5/19/23 10:48,Vancouver,BC,Canada,Circle,Two minutes,Noticed a silver something in the sky high up in elevation. It didnt move just stayed in place.,7/10/23,
5/19/23 10:00,Vero Beach,FL,USA,Rectangle,Sighting lasted 30 second,Object observed in the sky I dont believe was man made.,7/10/23,
5/19/23 09:45,Lakeville,PA,USA,Sphere,1 minute,"Large Blimp like object about 15-30 bus lengths long moving slowly, 300-500 yards above lake",7/10/23,Yes
5/19/23 01:49,Harrisburg East of I5,OR,USA,Light,Approx. 3-4 min.,9 lights in straight line,5/19/23,
5/19/23 01:10,Skiatook,OK,USA,Circle,2 minutes plus,"Started off as a bright flashing light, then was getting lower and closer then moved by and had 3 lights and was small.",7/10/23,
