Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
7/15/20 23:00,Not sure outside lubeck,WV,USA,Triangle,2-3 minutes,"Rapid moving, shifting course, appearing as triangular with circular white light surrounding it",7/23/20,
7/15/20 22:30,Fort Collins (West of),CO,USA,Sphere,5-10 seconds,"2 parallel objects veering away from each other, moving in unpredictable ways",7/23/20,
7/15/20 22:30,Klamath Falls,OR,USA,Other,7 seconds,"Translucent or ""Cloaked"" ""V"" shaped totally silent craft with 5 very dim lights underneath.",7/23/20,
7/15/20 22:00,Superior,WI,USA,Light,~8 minutes,3 strange glowing lights stopped all street lights and followed me home.,7/23/20,
7/15/20 21:47,Ankeny,IA,USA,Other,5 minutes,"Brilliant white object over Ankeny, IA, moving to the north /northeast",7/23/20,
7/15/20 21:45,Wichita,KS,USA,Light,7 minutes,Sitting on patio one us seen a light travel across the sky at a steady speed traveling south to north. All of us watched it continue no,7/23/20,
7/15/20 21:18,Flanders,NJ,USA,Sphere,2 minutes,"Pulsating object In Flanders NJ, July 2020.",3/2/21,
7/15/20 21:16,Edgewater,NJ,USA,Light,20 seconds,I have a live picture showing a green light with odd movement.,7/23/20,
7/15/20 21:15,Dartmouth,MA,USA,Light,2 hours,Multiple lights seen over South Dartmouth,7/23/20,
7/15/20 21:15,Ocean Isle Beach,NC,USA,Light,10 minutes,"Single, bright light overhead, static followed by slow movement",7/23/20,
7/15/20 21:00,Hellertown,PA,USA,Fireball,20 minutes,"Objects with a fireball appearance, Hellertown PA",7/23/20,
7/15/20 21:00,Lowell,MA,USA,Other,10 minutes,Stacked light formation,7/23/20,
7/15/20 20:45,Alden,NY,USA,Light,5 minutes,We where sitting outside in our yard and I looked up thought I was looking at a star and it started to move. Then it got extremely brig,7/23/20,
7/15/20 20:03,Mayfield,NY,USA,Circle,30 minutes,"My wife, mother in law, and two friends were on my pontoon boat on the Great Sacandaga Lake in Mayfield, New York.  It was 20:00 on 7/1",7/23/20,
7/15/20 20:00,Bury st Ed munds (UK/England),,United Kingdom,Chevron,1 minute,Theres no way these three craft were made by man.,7/23/20,
7/15/20 18:50,Gordon,WI,USA,Disk,~12 seconds,Driving on hwy 53 north around 6:30 pm. Mostly sunny skies the driver in the truck I was ridding in just him & me. He looks straight up,8/20/20,
7/15/20 17:57,Denver,NC,USA,Circle,1 minute,"Single black dot flying through clouds during day in Denver, NC",7/31/21,
7/15/20 15:00,Glen Mills,PA,USA,Cigar,about 25 seconds,moved right to left. no sound or how flying no other identifications,3/4/22,
7/15/20 10:20,San Antonio,TX,USA,Oval,5 seconds,Going home on my street up hill I look  towards streetlight see it ...I saw something in the sky.. ..  was oval had a solid definate sh,7/23/20,
7/15/20 05:00,Dayton,OH,USA,Orb,2 minutes,Bright white orb flying low from east to west towards fairborn. Object had steady pace few hundred feet above trees and did not make a,7/23/20,
7/15/20 04:19,Virginia Beach,VA,USA,Other,02:00,"2 people and dog present, saw multiple planetary bodies moving and behaving extremely erratically.",7/23/20,
7/15/20 03:45,Chillicothe,OH,USA,Fireball,05:00,"Orange ball flew across western to Eastern sky until ""hovering"" for a couple hours till it faded away",7/23/20,
7/15/20 03:00,Cicero,NY,USA,Light,15 minutes,Two large lights stagnant for 3 minutes. Then disappears within seconds towards the west.,7/23/20,
7/15/20 03:00,Lakeport,NY,USA,Light,8 minutes,The lights were still for about  3 minutes. Then disappears began to head towards us at fast rate... they flew over us and then vanish,7/23/20,
7/15/20 03:00,Jacksonville,OR,USA,Unknown,15 minutes,Orange orb-like object moving omnidirectional,7/23/20,
7/15/20 02:00,Fllorence,AL,USA,Chevron,For a I half hour or so,Was leaving friends home. Saw bright lite in sky. Took pictures,4/9/23,Yes
7/15/20 01:52,North Highlands,CA,USA,Flash,2 minutes,White flashing light.,12/23/20,
7/15/20 01:20,Mt. Vernon,IN,USA,,,MADAR Node 119,7/23/20,
7/15/20 01:00,Midvale,UT,USA,Unknown,15 minutes.,Such a strange UFO it was almost like it disappeared and appeared in a different place without having to go across the sky.,7/23/20,
7/15/20 00:32,San Tan Valley,AZ,USA,Changing,several hours,Multiple crafts moving independently as well as in formation visible to the southwest.,7/23/20,
7/15/20 00:00,Emmaus,PA,USA,Circle,2 minutes,What appeared to be a white star circling a red circle. Object was not sporadic in movement.,7/23/20,
7/15/20 00:00,Smilax,KY,USA,Circle,"5 minutes, an hour","Last night 2 of us were laying on a blanket under the stars, the sky was so clear, we first saw a few sporadic shooting stars then all",7/23/20,
7/15/20,Kissimmee,FL,USA,Cigar,2 seconds,I saw what it appeared to be some kind of craft flying at high rate of speed with no sound,11/5/20,
7/14/20 23:50,Barkhamsted,CT,USA,Circle,6 minutes,Communicating with a UFO in Barkhamsted CT,7/23/20,
7/14/20 23:30,Shelton,WA,USA,Circle,3 minutes,I was left confused it looked like the two objects were in conflict with each other .,7/23/20,
7/14/20 23:30,Albuquerque,NM,USA,Disk,1 minute,"Classic flying saucer with lights, large, headed north in Albuquerque 7/14/20",7/23/20,
7/14/20 22:52,Southwick,MA,USA,Other,>20 minutes,A pyramid shaped uap spotted near the tree lines with four distinct engines,9/9/22,Yes
7/14/20 22:16,Lords Valley,PA,USA,Cylinder,8 seconds,Glowing orange cylinder flying width-wise about 2000 ft in altitude crossing 70 degrees of sky silently in 8 seconds.,7/23/20,
7/14/20 22:15,Lords Valley,PA,USA,,5 minutes,MADAR Node 44. considerable compass heading change during the five-minute period of one-minute datalines of  03:15:27 to 03:20:32,3/31/21,
7/14/20 22:00,Lancaster,CA,USA,Fireball,15-25 seconds,"This object look like a fireball coming towards us from the West in the direction of the Pacific Ocean, it looked like it was coming st",8/20/20,
7/14/20 22:00,Upper Chichester,PA,USA,Unknown,1 minute,Flashing lights in a sporadic pattern moving very fast over PA,7/23/20,
7/14/20 22:00,Winfield,IN,USA,Flash,1 second,In June 2020 my husband and I started seeing small flashes in the sky(about 5 times) then one day I saw a flash behind a large cloud th,3/2/21,
7/14/20 20:54,Branford,CT,USA,Light,2 minutes,"Sparkling ball of light, zoomed away at a speed I have never witnessed before.",7/23/20,
7/14/20 20:45,Largo,FL,USA,Flash,3 seconds,"A green, blue, and orange streak of bright light moved in a downward path at around an elevation of about 5000 feet.

 The streaking",7/23/20,
7/14/20 20:00,Everett,WA,USA,Light,5 minutes,Light above a mountain.,7/23/20,
7/14/20 19:57,Oceanside,CA,USA,Circle,15+ minutes,"7 of us were out on the driveway ,our contractor looked up into the sky not quite directly overhead and spotted a round doughnut shaped",7/23/20,
7/14/20 19:20,Brown Deer,WI,USA,Diamond,3 minutes,My husband and I took our dogs out around 1930. We looked up to the southeast sky to see Jupiter shining bright and one star to the lef,7/23/20,
7/14/20 15:13,Kansas City,MO,USA,,,MADAR Node 40,7/23/20,
7/14/20 14:00,Huntsville,TX,USA,Cigar,6 weeks,Saw the tic tac over my house to the left about 500ft up about 2 weeks later saw camouflage thing at 50 ft in my yard,12/22/22,
7/14/20 13:45,Tacoma,WA,USA,Other,5 seconds,Small Metallic Red Tri-Orb UFO Viewed Descending Towards Seattle from AA Flight Passenger,7/23/20,
7/14/20 13:06,Ajax (Canada),ON,Canada,,,MADAR Node 41,7/23/20,
7/14/20 11:14,Bozrah,CT,USA,Orb,About 30 minutes,"Bright white spherical object, suspended in the sky around 11AM that remained stationary for over a half hour, then just disappeared.",11/5/20,
7/14/20 11:00,Homer Glen,IL,USA,Oval,2 minutes,Tuesday morning 7/14/20. Was on deck reading. Husband was reclining in chair watching dragonflies darting back and forth above him. Cal,7/31/20,
7/14/20 10:47,Lords Valley,PA,USA,,,MADAR Node 44,7/23/20,
7/14/20 10:15,Aylett,VA,USA,Flash,,"Sitting on my front porch and looked up, thought it was a plane but it kept flashing super bright every minute or so across the sky in",7/23/20,
7/14/20 09:03,Pulasko,TN,USA,Unknown,3 minutes,Last night on July 14th at 9 or so this big bright light was flying over my house maybe 100 feet up in the sky traveling on a northeast,7/23/20,
7/14/20 07:42,Millerton,PA,USA,,,MADAR Node 104,7/23/20,
7/14/20 04:57,Orlando,FL,USA,Circle,1 hour 20 minutes,"Strange circular disc hovering idle in Orlando, FL",7/23/20,
7/14/20 04:50,kansas city,MO,USA,Sphere,4 minutes,not starlink,8/20/20,
7/14/20 03:45,Gray,TN,USA,Other,A few seconds,Red lights moving in a strange formation.,7/23/20,
7/14/20 03:00,Cobb island,MD,USA,Flash,5 minutes,"Seen flashes in the sky, first one super bright then dimmed after but there was no sound and a completely clear night no clouds.",7/23/20,
7/14/20 00:00,Wichita,KS,USA,Light,5 seconds,The fasted object Ive ever seen in the sky!,7/23/20,
7/14/20,Lakeside,AZ,USA,Orb,5 minutes,Bright orb with no blinking lights or sound,7/23/20,
7/13/20 23:00,Radford,VA,USA,Light,2 minutes,"High-altitude, fast, wiggling white light.",7/23/20,
7/13/20 23:00,Worthville,PA,USA,Light,10 minutes,"Bright light traveling from southwest to northeast, too large to be a satellite.",7/23/20,
7/13/20 23:00,Sandy Lake,PA,USA,Circle,3 minutes,Resembled a Star.,7/23/20,
7/13/20 22:54,Thorndale,PA,USA,Light,1 minute,I saw a moving light being followed by some type of plane,7/31/20,
7/13/20 22:30,Beloit,WI,USA,Triangle,3 minutes,"Perfectly still, silent, brightly lighted object suspended in sky",7/23/20,
7/13/20 22:15,Reno,NV,USA,Light,.15,Object moved swiftly across the sky from north to south.  It moved faster than any plane.  There was no sound,7/23/20,
7/13/20 21:15,Wickliffe,KY,USA,Other,10 minutes,"At approximately 2100 hours on July 13th myself and three other witnesses Observed A White orange ball of ligh, this ball of light was",7/23/20,
7/13/20 21:00,Mesa,AZ,USA,Disk,2 hours,appear to be many ufo ships in Mesa Arizona,7/23/20,
7/13/20 21:00,Stuart,FL,USA,Changing,2 minutes,"Very bright, large translucent orange in color, moving slowly from west to east then turning north. The UFO changed shape just before i",8/27/20,
7/13/20 18:45,Wrentham,MA,USA,Cigar,2 minutes,"UFO tube shape over Wrentham, MA.  ((anonymous report))",7/23/20,
7/13/20 14:00,Louisville,KY,USA,Cylinder,,I can't even explain it i am still in shock. It was two cylinder shapes chasing each other i thought i was just seeing thing but it got,7/23/20,
7/13/20 13:30,Oxford,MI,USA,Sphere,1 to 2 minutes,Saw a silver / gray sphere in the sky with a faint multicolored Halo effect surrounding it.,12/22/22,
7/13/20 12:00,Camarillo,CA,USA,Disk,5 minute,"Walked on a bridge over a freeway, took two pictures quickly, noticed after that there were two saucers and they disappeared",11/5/20,
7/13/20 09:25,Hanford,CA,USA,Diamond,4 minutes,"At approximately 2125 I saw a large, bright diamond shaped object traveling south to north at a high rate of speed. I looked at the obj",7/23/20,
7/13/20 05:04,Fayetteville,AR,USA,,,MADAR Node 136,7/23/20,
7/13/20 04:09,Midway City,CA,USA,Circle,1 minute,I was walking my dog at 4:08am and noticed a fast moving object in the sky. I stared at it trying to see any type of blinking red blue,7/23/20,
7/13/20 03:00,Louisville,KY,USA,Light,30 seconds,"""star"" seen climbing vertically in the sky.",8/6/20,
7/13/20 01:40,Swindon (Wiltshire)(UK/England),,United Kingdom,Disk,Seconds,"Bright light deploys some sort of Drone and disappears in mili-seconds, have recording of event",7/31/21,
7/13/20 01:15,Roanoke,VA,USA,Light,A few seconds,I went outside my apartment for a walk. I like to sit and swing at the communal playground and look at the stars while smoking. There w,7/23/20,
7/13/20 01:00,Clemmons,NC,USA,Circle,2 seconds,A ball of bright light went flying back my window at night.,7/23/20,
7/13/20 00:30,Uintah Wilderness,UT,USA,Changing,20 minutes,2[?] Crafts spotted in the Uintah Wilderness,7/23/20,
7/13/20 00:20,Hayward,WI,USA,Triangle,1 minute,Bright White Light Slow and Silent,7/23/20,
7/13/20 00:15,West Fork,AR,USA,Light,2 seconds,Fast red light faster than a plane changed from red to white; then another white light moved in opposite direction.,7/23/20,
7/12/20 23:50,Clarksburg,WV,USA,Sphere,1:00,"I was just getting off of work so I went to go see my brother, when I got to his house I looked up to look at the stars. Thats when I",7/23/20,
7/12/20 23:45,Colorado Springs,CO,USA,Triangle,10 seconds,"Driving home late at night, I saw three bright green lights in the shape of a triangle.  The inside of the triangle was pitch black, ev",7/23/20,
7/12/20 23:37,Merrimack,NH,USA,Fireball,1-2 minutes,"Round orange object in late night sky, no tail",7/23/20,
7/12/20 23:33,Plano,TX,USA,Orb,30 seconds,"Strange, zig-zagging point of light shooting across the sky",7/23/20,
7/12/20 23:00,Roseburg,OR,USA,Circle,30 seconds,Bright orange circle moving quickly.,7/23/20,
7/12/20 22:45,Madison Heights,MI,USA,Other,5 seconds,The speed at which this was moving was unbeleivable,7/23/20,
7/12/20 22:30,Salt Lake City,UT,USA,Chevron,10-15 seconds,Moving and silent V-shaped formation of lights in binocular field of view while stargazing,7/23/20,
7/12/20 22:21,Arrey,NM,USA,Light,4 seconds,Bright Light with Flare moving Westward Across our Field of View,7/23/20,
7/12/20 22:00,Lincoln,NH,USA,Light,6 hours,"At approximately 10 PM my wife saw a bright light in the sky to the southeast of our position.

 To the naked eye it appeared much br",7/23/20,
7/12/20 21:50,Atwater,CA,USA,Triangle,30 seconds,V shaped silent craft with 3 red lights on each point.,7/23/20,
7/12/20 20:34,West Bloomfiled,MI,USA,Circle,5 minutes,"Walked outside on to the deck, looked up and noticed a white thing floating really high up it looked like a small dot, but didn't move",7/23/20,
7/12/20 20:30,Ferozpur (Punjab)(India),,India,Disk,2-4 minutes,Red blinking object seen moving in the sky up and down slanting nd curved manner from East to North East nd disappeared after 2-4 mins,7/23/20,
7/12/20 19:30,Astoria,NY,USA,Egg,1 minutes,"UFO over Astoria, NY.",7/23/20,
7/12/20 12:35,Littlerock,CA,USA,,,MADAR Node 56,7/23/20,
7/12/20 10:54,Council Bluffs,IA,USA,,,MADAR Node 133,7/23/20,
7/12/20 10:26,Chesapeake,VA,USA,Light,30 seconds,"Floating Light Vanishes Above Greenbrier, Chesapeake, VA",7/23/20,
7/12/20 06:26,North Myrtle Beach,SC,USA,Other,11 minutes,Craft photographed in 2020 showing construction details in front of rising sun and 53 weeks later photograhed again showing details.,12/22/22,Yes
7/12/20 06:02,Garrettsville,OH,USA,,,MADAR Node 64,7/23/20,
7/12/20 05:00,Rahway,NJ,USA,Oval,2-3 minutes,My husband and I were doing yard work and he noticed an round circle like a ball he called me and I saw the same it was shining then da,7/23/20,
7/12/20 04:51,Jacksonville,FL,USA,Changing,5 minutes,I observed a bright light in the sky that changed shapes numerous times (have pics). Two other odd lights observed on either side of th,7/23/20,
7/12/20 03:00,Oslo (Norway),,Norway,Unknown,10 seconds,We where outside looking at the sky where we saw many many many lights at the sky. They were not that bright but we saw them pretty cle,8/20/20,
7/12/20 00:00,Grand Forks,ND,USA,Chevron,5-10 seconds,Large rounded V shaped craft moved silently from South to North.,8/20/20,
7/12/20 00:00,New Kensington,PA,USA,Other,5 seconds,"Alien driving car, headlights shined in window as he pulled away, face to face with a grey alien, life-changing scary",7/23/20,
7/12/20,Los Angeles,CA,USA,Egg,Current,Blue oval shape on top left of the moon.,7/23/20,
7/11/20 23:00,Louisburg,NC,USA,Sphere,10 minutes,"Bright blue/white sphere appears and lands Louisburg, NC",7/23/20,
7/11/20 22:58,Erie,PA,USA,Circle,1-2 minutes,Perfectly shaped triangle of three craft hovering in the NE sky; one by one each left quickly disappearing into the darkness.,7/23/20,
7/11/20 22:45,Irwin,PA,USA,Circle,5 minutes,"At about 10:40 PM on July 11th, 2020 I took my dog outside in our back yard to use the bathroom. It was quiet for about the first 15 se",7/23/20,
7/11/20 22:17,New Florence,PA,USA,Orb,3 minutes,"At first it seemed against a clear night sky we were witnessing a shooting star. It shot across the stars stopped still illuminated, pa",7/23/20,
